@area,可住地面積１k�F当たり人口密度,昼夜間人口比率,外国人人口（人口１０万人当たり）,１５歳未満人口割合,１５〜６４歳人口割合,６５歳以上人口割合,未婚者割合（15歳以上人口）,人口増減率,転入超過率,転入率,転出率,核家族世帯割合,高齢夫婦のみの世帯の割合,高齢単身世帯の割合,総面積（都道府県面積に占める割合）,可住地面積割合,商業年間商品販売額［卸売業＋小売業］（従業者１人当たり）,商業年間商品販売額［卸売業＋小売業］（事業所当たり）,課税対象所得（納税義務者１人当たり）,標準財政規模（市町村財政）,小学校数（可住地面積100k�F当たり）,中学校数（可住地面積100k�F当たり）,高等学校数（可住地面積100k�F当たり）,就業者比率,第１次産業就業者比率（対就業者）,第２次産業就業者比率（対就業者）,第３次産業就業者比率（対就業者）,第２次産業及び第３次産業就業者比率（対就業者）,完全失業率,他市区町村への通勤者比率,他市区町村からの通勤者比率,高齢就業者割合［６５歳以上］,公民館数（人口100万人当たり）,図書館数（人口100万人当たり）,持ち家比率,空き家比率（対総住宅数）,１住宅当たりの延べ面積,小売店数（事業所・企業統計調査結果）（人口千人当たり）,飲食店数（事業所・企業統計調査結果）（人口千人当たり）,大型小売店数（事業所・企業統計調査結果）（人口10万人当たり）,百貨店数（事業所・企業統計調査結果）（人口10万人当たり）,一般病院数（人口10万人当たり）,一般診療所数（人口10万人当たり）,一般病院数（可住地面積100k�F当たり）,一般診療所数（可住地面積100k�F当たり）,介護老人福祉施設（65歳以上人口10万人当たり）
1398,74.3,98.5,523.1,9.024,52.485,37.751,25.33981,-7.87,-1.83,4.45,6.28,45.93,17.07,14.3,0.24,17.1,1449,61.5,2385.333333,1803991.667,6.173333333,3.086666667,0,97.171,22.88,11.23,64.98,76.21,2.8,24,23.4,25.64,0,0,,,,14.385,8.5,0,0,0,130.8,0,7.48,115.5
1399,87.6,102.9,345.2,12.174,51.616,35.896,18.7545,-16.37,-0.91,2.86,3.77,58.69,16.59,11.19,0.3,15.96666667,1700.7,80.9,2681.116667,2731383,4.061666667,2.703333333,0,96.085,21.8,19.21,58.67,77.88,3.9,20.2,29.6,22.38,313.8,0,,,,9.255,6.435,0,0,0,62.8,0,5.44,0
1400,212.8,104.4,1072,14.15,60.574,24.69,23.24084,-3.53,-0.41,6.52,6.93,53.03,11.38,10.64,0.33,26.6,3294.8,246.3,3051.333333,4916662,7.2,1.44,2.876666667,96.962,9.07,11.83,76.18,88.01,3,11.7,18.3,24.76,66.6,0,52.9,12.9,103.84,11.085,8.925,16.65,0,6.7,73.2,1.46,16.12,27
1401,69.6,92.9,64.3,11.584,58.965,29.306,21.64873,-3.17,-1.77,3.68,5.45,50.16,12.31,12.31,0.39,28.7,2912,185.3,2974,3435060.333,3.426666667,1.14,0.948333333,97.9,26.26,21.94,51.54,73.48,2.1,36.9,27.8,30.21,0,0,,,,6.99,1.45,8.035,0,0,80.3,0,5.72,54.8
1402,953.4,94,199.4,10.482,55.521,33.798,22.56371,-9.75,-1.42,3.25,4.67,53.31,14.14,18.95,0.09,19.26666667,1894.9,90.2,2664.633333,3987891,14.7,14.7,7.35,95.326,3.45,32.48,62.82,95.3,4.7,26.8,14.2,22.35,0,0,,,,12.92,9.01,7.67,0,7.7,76.7,7.36,73.46,22.7
1403,318,173.9,112.9,11.011,53.698,35.291,20.8254,-5.95,0.11,4.29,4.18,43.78,10.07,19.91,0.1,6.666666667,2634.6,92.8,2795.716667,2412297.333,18.18333333,18.18333333,0,97.366,8.57,15.45,75.65,91.09,2.6,18.3,168.8,17.28,564.7,0,,,,11.575,0.56,0,0,0,169.4,0,54.46,160
1404,104,92,0,7.769,46.614,45.618,21.2743,-10.52,-0.7,2.29,2.99,50.12,16.08,21.45,0.19,6.566666667,632.2,19.6,3126.866667,948142,10.30333333,10.30333333,0,97.32,18.43,11.44,70.13,81.57,2.7,23.5,10.4,23.14,0,0,,,,19.92,4.98,0,0,0,99.6,0,10.34,0
1405,41.7,94.1,0,9.031,47.092,43.783,20.18779,-15.94,-1.75,2.74,4.49,53.88,18.83,24.77,0.3,21.3,2137.8,58.3,2625.35,1769639,7.88,1.97,0,95.864,29.05,13.52,54.27,67.79,4.1,18.4,10.7,33.48,0,0,,,,15.84,10.875,0,0,0,47.3,0,3.14,0
1406,119.5,97.5,846.9,7.936,51.474,40.59,24.87188,-11.71,-1.44,1.66,3.11,53.87,17.7,22.89,0.24,14.2,1204.9,37.1,2377.616667,2060913,3.736666667,3.736666667,0,96.564,14.23,29.67,56.04,85.71,3.4,18,16.7,25.66,0,0,,,,12.545,4.55,0,0,0,31.4,0,3.7,0
1407,85.9,103.8,4088.1,10.034,52.802,37.164,25.27893,-7.95,-0.54,3.43,3.97,51.85,17.22,16.12,0.21,24.2,1587.5,72,2753.566667,2154268,4.916666667,4.916666667,0,98.475,50.67,6.83,41.59,48.42,1.5,20.8,33,36,0,0,,,,9.72,3.145,0,0,0,85.8,0,7.4,76.9
1408,496,97,586.5,10.175,53.307,36.365,23.43056,-7.77,-0.29,3.56,3.85,56.35,16.98,17.31,0.18,30.16666667,2202.2,154.8,2508.366667,5725019.667,10.29666667,7.09,4.726666667,94.223,16.65,16.68,66.37,83.05,5.8,20.4,16.8,21.42,51,51,72.4,17.05,108.59,10.535,4.945,20.4,5.1,5.1,86.7,2.38,39.98,28.1
1409,42.1,110.8,1873.3,12.4,55.129,32.471,22.91242,-11.17,-0.18,5.98,6.16,50.38,15.6,14.47,0.36,7.3,968.5,58.1,2636.716667,1353305.667,10.22,5.11,0,97.866,35.05,11.06,53.89,64.95,2.1,13.4,36.4,35.44,0,0,,,,9.81,2.675,0,0,0,89.2,0,5,0
1423,99.2,86.5,441.5,9.323,60.868,29.797,22.17422,-9.69,-1.96,2.62,4.58,68.29,15.97,10,0.1,98.3,2775.7,177.5,2717.1,3173067.333,1.25,1.25,1.25,95.722,18.91,18.28,60.18,78.46,4.3,46.9,26.8,21.34,0,0,,,,4.475,3.595,0,0,12.6,25.2,1.3,2.5,42.3
1424,143.2,106.5,141,9.094,51.903,38.985,22.18344,-8.4,-0.23,3.08,3.31,57.06,19.21,18.27,0.11,44.7,1837.4,88.1,2558.216667,3109294.333,2.533333333,2.533333333,2.533333333,96.382,16.83,26.78,56.11,82.89,3.6,32.2,52.3,19.94,176.2,176.2,,,,8.37,3.435,0,0,17.6,70.5,2.5,10.16,45.2
1425,639.5,91,258.7,7.416,45.042,47.542,21.33748,-14.86,-2.1,2.82,4.92,50.86,17.18,28.05,0.05,13.6,1191,36.6,2062.6,1830119.667,18.38,18.38,0,86.667,2.07,27.31,69.66,96.97,13.3,51,31,9.73,0,0,,,,8.91,0.86,0,0,0,86.2,0,55.1,60.5
1427,63,100.2,188.2,10.124,52.183,37.693,20.08386,-9.87,-0.73,2.67,3.41,57.79,18.8,16.18,0.17,63.3,3108.3,158.7,2620.366667,3249026,1.773333333,1.183333333,0,97.389,35.29,15.43,48.37,63.8,2.6,26.1,32.2,28.71,0,0,,,,12.325,4.705,0,0,18.8,75.3,0.96,4.94,49.9
1428,73.8,100.6,108.3,10.527,54.758,34.67,21.50527,-5.26,-0.38,3.45,3.83,61.64,17.55,13.14,0.21,89.03333333,2559,171.5,2803.383333,4801420.333,3.33,0.67,0.67,96.951,31.45,12.03,54.4,66.43,3,25.5,30.7,30.36,0,90.3,,,,9.615,5.24,9.03,0,9,63.2,0.7,4.7,26
1429,132.4,100.3,494.2,10.345,52.438,37.216,20.78631,-7.47,-0.75,3.17,3.91,57.72,18.32,15.65,0.26,45.9,2884.7,153.3,2575.233333,4641823.333,3.206666667,1.07,1.07,96.437,22.22,19.75,56.08,75.83,3.6,23.8,26.7,23.31,81,81,,,,10.37,4.74,12.15,0,8.1,81,1.1,10.04,21.8
1430,74.2,108.1,415.1,5.855,62.049,32.073,29.41725,-5.8,-0.83,3.3,4.13,51.43,15.8,15.38,0.19,40.66666667,2882.8,167.2,2688.35,2376919,1.633333333,1.633333333,1.633333333,97.603,31.58,10.94,56.08,67.02,2.4,10.4,31.5,23.57,0,218.5,,,,6.23,2.51,0,0,21.8,87.4,1.6,7.52,204.4
1431,37.9,100.5,201.5,9.924,51.335,38.741,21.32065,-10.02,-0.96,2.87,3.83,56.32,19.13,15.23,0.13,51.6,2835.5,87.9,2695.95,1803125.333,1.903333333,1.903333333,0,97.801,51.12,9.87,37.63,47.51,2.2,17.3,23.2,33.29,0,0,,,,10.58,3.02,0,0,0,151.1,0,5.7,130
1432,61.7,92.7,87.8,11.053,50.403,38.516,18.29737,-5.77,-0.06,2.72,2.78,65.12,20.3,13.22,0.63,22.43333333,2557.6,126.6,2724.016667,3970548.333,0.9,0.9,0.9,96.87,26.5,14.94,56.91,71.85,3.1,39.8,28,24.06,0,146.4,,,,5.195,1.9,14.64,0,14.6,58.6,0.9,2.52,38
1433,63.6,99.7,258.8,8.864,47.493,43.643,16.3229,-10.72,-0.84,2.43,3.27,58.45,24.01,15.48,0.06,99.9,3295.6,117.9,2653.616667,2043417.667,2.06,2.06,0,97.48,35.85,17.89,46.26,64.15,2.5,26.1,32.2,23.94,323.5,0,,,,11.81,4.205,0,0,0,32.4,0,2.1,0
1434,56.8,95.3,79.6,9.033,49.144,41.823,17.90718,-7.95,-1.95,2.03,3.98,59.27,20.61,16.27,0.06,93.86666667,3331.3,113.7,2632.633333,1796447.333,2.26,2.26,0,97.591,37.62,10.64,51.66,62.3,2.4,26.2,23.1,22.26,0,397.9,,,,10.545,4.78,0,0,0,79.6,0,4.5,95.1
1436,39.3,102.7,363.8,9.531,52.565,37.905,23.4419,-9.84,-1.71,2.33,4.04,61.56,21.52,15.22,0.24,36.8,2162.3,105.5,2722.966667,2104374.667,1.423333333,1.423333333,0,98.682,39.12,9.51,51.3,60.8,1.3,22.6,28.6,26.97,363.8,0,,,,8.37,3.09,0,0,36.4,36.4,1.4,1.4,96
1437,36.4,100.3,101,9.036,47.552,43.412,17.14761,-9.67,-1.26,2.27,3.53,56.43,22.37,14.14,0.2,35.16666667,2356.8,102.6,2702.5,1700326,1.793333333,1.793333333,0,97.263,48.44,9.05,42.51,51.56,2.7,14.9,22.3,29.53,504.8,504.8,,,,9.09,4.54,0,0,0,101,0,3.58,116.3
1438,40.4,101.4,31.4,8.897,50.362,40.742,19.57197,-11.93,-1.38,3.43,4.81,57.26,20.09,13.69,0.36,27.66666667,3190.9,146.3,2759.45,2567121.667,1.276666667,1.276666667,0,97.844,31.21,14.44,54.22,68.67,2.2,15.1,22.2,27.24,0,314.4,,,,11.635,5.97,0,0,0,94.3,0,3.8,77.2
1452,91.5,87.4,57,14.819,54.887,30.294,20.44579,-4.45,-0.38,2.55,2.94,70.3,17.49,12.66,0.18,54.33333333,8196.1,440,2744.85,3110704,2.643333333,1.32,1.32,96.372,18.79,13.39,66.6,79.98,3.6,52.7,30.6,24.46,0,0,,,,4.415,1.85,0,0,0,28.5,0,2.92,47
1453,189.7,82.2,136.8,15.724,58.702,25.574,19.75395,10.13,1.64,4.97,3.33,74.31,14.43,8.64,0.09,78.83333333,2711.2,260.2,2911.933333,3266605,7.406666667,1.85,0,96.993,13.52,15.48,67.51,83,3,58.8,30.4,24.34,781.8,97.7,,,,5.13,2.635,19.54,9.77,0,39.1,0,7.4,38.2
1454,94.5,90.5,104.6,10.779,49.469,39.752,19.03085,-5.62,-0.01,3.32,3.33,64.52,21.13,16.1,0.26,34.56666667,3439.1,157.5,2508.5,3130293.667,2.823333333,1.41,0,96.406,29.34,15.73,54.8,70.54,3.6,38.7,25.9,28.54,1046.5,149.5,,,,8.595,2.99,7.475,0,0,59.8,0,5.64,37.6
1455,88.9,89,26.5,9.478,50.199,40.323,19.33314,-6.56,-0.61,2.78,3.39,62.19,21.72,15.01,0.11,48.9,1869.1,91.6,2563.5,2199034.667,2.35,2.35,0,97.093,28.76,14.51,56.48,70.99,2.9,36.9,20.9,28.76,1059,264.8,,,,7.94,2.91,0,0,0,79.4,0,8.02,65.7
1456,66.1,99.1,1176.1,9.241,48.488,42.272,19.55556,-10.58,-1.28,2.45,3.73,55.96,21.06,18.14,0.32,18.06666667,3050,119.6,2565.15,2122947.333,2.213333333,2.213333333,0,97.011,30.46,15.76,53.36,69.12,3,22.1,24.2,23.53,2352.2,0,,,,8.735,3.02,0,0,0,67.2,0,4.4,79.5
1457,25.6,106.2,1038.6,8.828,51.484,39.688,23.14162,-10.77,-1.95,4.01,5.96,46.73,18.84,18.5,1.34,15.1,1791.4,81.8,2379.433333,3335009.667,0.63,0.63,0.63,97.972,11.75,10.69,77.47,88.16,2,5.6,18.2,22.99,247.3,0,,,,11.375,6.8,0,0,0,74.2,0,1.9,62.3
1458,108.9,101.1,2601.4,13.032,54.864,32.092,21.97724,3.21,0.89,4.93,4.04,64.14,18.04,11.59,0.32,31.36666667,2213.1,140.3,2596.216667,3904055.333,5.156666667,1.286666667,1.286666667,97.128,20.83,16.9,60.85,77.75,2.9,40.1,40.6,27.51,123.3,0,,,,7.15,3.7,0,0,0,37,0,3.88,38.4
1459,32.8,99.2,388.7,10.843,52.827,36.29,20.34158,-6.06,-0.63,2.99,3.62,57.35,17.29,15.28,0.86,46.53333333,2100.1,131.5,2700.15,6005716.333,2.436666667,0.843333333,0.32,96.964,29.58,11.35,57.43,68.79,3,15.7,17.8,25.78,1457.4,97.2,,,,10.35,6.02,0,0,9.7,29.1,0.3,1,26.8
1460,90.3,98.7,203.2,13.07,56.725,29.873,22.04497,-6.23,-0.8,4.68,5.49,62.45,18.09,11.4,0.3,50.46666667,1848.5,91.8,2712.083333,4182680,2.646666667,0.836666667,0.836666667,97.486,17.22,11.85,70.09,81.95,2.5,17.2,18.1,26,1200.8,92.4,,,,9.19,7.855,9.24,0,9.2,46.2,0.8,4.2,30.9
1461,76.3,95.8,236.7,12.784,53.324,32.985,18.07339,-7.45,-1.78,2.72,4.5,58.09,17.86,12.77,0.14,61.3,2195.4,273,2830.166667,2694707.667,7.756666667,1.503333333,0,96.7,38.57,9.33,50.99,60.32,3.3,28.4,25.5,25.9,1578.2,197.3,,,,7,3.35,29.595,0,19.7,19.7,1.5,1.5,59.8
1462,26.7,106.5,430.5,11.272,56.791,31.937,27.61359,-9.2,0.74,5.28,4.54,49.91,15.71,14.64,0.85,14.66666667,1921.3,77.7,2865.316667,2848034,2.4,1.03,1.03,98.527,20.22,14.87,64.59,79.46,1.5,4.9,18.4,23.28,2348.3,0,,,,9.2,7.045,0,0,0,234.8,0,6.18,245.1
1463,25.1,112.2,5037.2,9.579,63.584,25.681,28.0296,-13.13,-1.57,7.93,9.5,40.77,11.93,9.38,0.73,8.7,1357.5,49.4,2611.6,1616241.667,3.045,3.045,0,98.803,8.88,9.29,81.7,90.98,1.2,6.1,27.6,23.79,3303.1,0,,,,10.735,10.735,0,0,0,165.2,0,4.04,0
1464,44.7,97.2,222.5,10.011,47.525,42.464,17.87813,-6.16,-1.25,2.47,3.73,57.12,21.9,17.65,0.29,36.03333333,1607.8,70.2,2639.616667,2731312,1.233333333,1.233333333,0,97.974,34.54,13.42,49.86,63.28,2,12.8,11.7,28.81,278.1,278.1,,,,13.765,4.45,0,0,27.8,111.2,1.2,4.94,65.5
1465,35.6,97.1,92.9,9.511,53.686,36.803,21.60219,-9.45,0.22,4.03,3.81,58.77,19.97,15.95,0.17,70.43333333,2587.9,107,2767.666667,2511297.333,1.086666667,1.086666667,1.086666667,98.582,41.48,11.01,47.51,58.52,1.4,16.8,12.7,36.95,309.8,309.8,,,,13.01,3.1,0,0,0,92.9,0,3.24,84.2
1468,39.7,102.6,902.2,9.867,51.508,38.624,20.50078,-6.04,-0.9,3.5,4.4,57.08,18.35,18.6,0.82,13.9,2036,95.4,2736.416667,3003419.667,1.12,1.12,1.12,97.819,22.81,23.67,53.23,76.9,2.2,10.4,17.3,24.53,281.9,0,,,,8.88,8.035,0,0,28.2,28.2,1.1,1.1,73
1469,49.2,101.6,279,9.251,53.552,37.09,24.23022,-10.02,-0.75,4.29,5.04,56.05,20.02,16.35,0.86,14.03333333,1989.4,94,2711.033333,3499067,2.123333333,2.123333333,1.06,97.452,23.79,12.33,63.83,76.17,2.5,8.5,11.7,25.93,214.6,0,,,,12.665,5.26,0,0,21.5,85.9,1.1,4.26,57.9
1470,21.6,111.5,841.3,5.409,67.067,27.524,31.38501,-16.38,-1.68,11.66,13.34,49.6,17.79,9.43,0.35,14,2345.9,96.4,3007.366667,1337363.667,2.583333333,2.583333333,2.583333333,97.471,12.97,19.1,67.22,86.32,2.5,3.3,27.6,23.58,2403.8,0,,,,15.025,7.21,0,0,0,120.2,0,2.6,0
1471,20.7,100.8,679.1,10.357,54.216,35.427,15.7197,-7.34,-0.51,4.87,5.38,51.79,17.04,14.69,0.76,14.1,1684.8,50,2995.3,2200026,1.19,1.19,0,98.115,18.4,28.92,52.48,81.4,1.9,6,8.8,26.84,1131.9,0,,,,17.54,5.945,0,0,0,113.2,0,2.36,159.7
1472,10.5,104.2,131.1,10.098,50.754,39.148,22.45794,-10.82,-2.49,4.98,7.48,57.66,22.04,14.74,0.98,17.76666667,3163,90.9,3062.85,2452069.333,1.473333333,0.736666667,0.736666667,99.374,33.25,10.2,55.67,65.87,0.6,3.1,13.1,34.34,3934.4,0,,,,11.475,5.25,0,0,65.6,262.3,0.28,3.08,0
1481,94.4,95.5,1356.5,9.495,48.455,42.05,18.29358,-11.44,-1.53,2.49,4.02,54.88,19.16,19.4,0.47,12.9,3989.9,148.8,2668.3,2945599,3.491666667,2.093333333,0,96.275,23.26,24.23,52.37,76.6,3.7,20.1,13.7,25.17,0,0,,,,10.01,6.115,0,0,0,111.2,0,10.44,52.9
1482,43.4,97.6,449.6,9.023,54.287,36.691,23.31794,-10.25,-1.32,3.06,4.38,55.23,17.76,16.1,0.8,12.23333333,1670.9,63.7,2740.266667,2759184.667,2.606666667,1.516666667,0,97.89,31.32,14.85,53.47,68.32,2.1,17.3,13.6,24.1,599.5,0,,,,9.29,2.85,0,0,0,89.9,0,3.9,81.7
1483,36.1,100.6,336.9,10.199,50.75,39.051,18.157,-10.69,-0.8,2.82,3.61,56.14,19.52,17.74,0.58,19.9,1356.7,45.2,2888.333333,2694023.667,2.21,2.21,1.103333333,98.619,39.38,14.91,45.71,60.62,1.4,9.1,11.9,27.22,612.6,0,,,,8.575,4.745,0,0,0,91.9,0,3.3,78.4
1484,89.6,100,81.9,10.768,49.529,39.621,16.81128,-8,-0.7,3.22,3.92,56.32,19.74,18.26,0.6,18.36666667,2332.8,112.1,2675.833333,3859243.333,3.463333333,3.463333333,2.31,98.135,18.47,13.13,61.05,74.18,1.9,6.5,6.1,24.15,136.5,0,,,,14.06,8.53,0,0,27.3,54.6,2.06,4.66,68.9
1485,24.3,98.4,82.2,9.367,54.725,35.908,24.18182,-11.1,-0.9,4.19,5.09,53.67,19.4,16.76,0.36,17.9,2667.6,89.7,3010.916667,1586885.333,1.996666667,1.996666667,0,99.218,32.49,12.3,54.57,66.88,0.8,8,9.5,30.21,0,0,,,,9.45,6.16,0,0,0,328.7,0,8,0
1486,29,98.7,605.8,10.549,51.568,37.883,17.96624,-9.01,-1.5,2.35,3.85,60.41,20.49,14.02,0.75,16.4,2091.1,89.6,2874.166667,2634588.667,1.03,1.03,1.03,97.915,29.95,16,52.61,68.61,2.1,5.4,5.6,29.82,0,0,,,,15.68,5.345,0,0,35.6,35.6,1,1,94.1
1487,19.4,102.9,709.2,11.224,56.429,32.347,20.36136,-14.21,-0.93,5.18,6.11,53.44,15.81,12.14,0.45,44.06666667,1718.4,81,2989.983333,3051012,1.286666667,0.846666667,0.646666667,98.564,24.44,16.48,58.86,75.34,1.4,7,7.7,26.88,0,0,,,,12.95,6.935,0,0,30.8,61.7,0.66,1.02,95.3
1511,22.3,103.2,3912.1,15.499,61.699,22.802,21.08513,-4.99,-0.86,3.84,4.69,53.16,10.32,9.81,0.75,21.2,4365.6,225.6,7172.416667,2773689.333,3.748333333,0.796666667,0,98.803,34.76,24.94,40.24,65.18,1.2,2.3,10.6,30.07,0,0,,,,8.195,1.305,0,0,37.3,111.8,0.8,2.44,163.4
1512,45.9,101.7,3040.5,10.719,57.15,32.105,19.05312,-6.89,-1.21,4.61,5.82,51.47,14.84,13.7,0.51,20.9,2623.9,137.9,3295.933333,2987094.667,2.383333333,1.186666667,1.186666667,97.785,18.8,24.67,55.57,80.24,2.2,7.7,8.8,26.81,0,257.7,,,,12.365,5.025,0,0,25.8,51.5,1.2,2.4,160.5
1513,26.3,97.4,56.9,8.993,52.248,38.702,22.64984,-10.99,-1.94,4.38,6.32,55.92,17.82,17.17,0.51,16.5,2859.7,91.8,2717.733333,2329283.333,1.52,1.52,0,98.451,17.08,12.7,65.39,78.09,1.5,9.4,7.4,25,0,0,,,,14.8,5.69,0,0,56.9,170.7,1.5,4.56,147.1
1514,41.5,99.1,1742.3,11.734,56.051,32.203,18.7777,-7.54,-0.9,3.12,4.02,56.09,16.41,14.63,1.42,18.8,2880.2,190.4,3688.2,7001692,4.283333333,1.426666667,0.476666667,98.193,24.99,25.45,49.4,74.85,1.8,2.8,1.9,27.13,0,118.5,,,,8.945,5.75,11.85,5.925,11.9,59.3,0.5,2.14,73.6
1516,17.8,98.5,444,11.766,58.017,30.192,20.72148,-7.4,-1.18,3.9,5.08,56.48,13.85,12.67,0.66,45.16666667,5611.2,251.5,2768.583333,3382429.333,0.853333333,0.853333333,0.426666667,98.073,25.23,14.72,59.6,74.31,1.9,9.3,7.4,23.12,0,0,,,,14.43,6.04,0,0,24.7,49.3,0.32,0.94,81.7
1517,174.5,102.1,865.5,9.701,56.293,34.006,19.64856,-9.91,-0.61,5.45,6.06,51.19,15.63,16.89,0.1,19.83333333,2931.9,103,3320.366667,2441181,20.64333333,12.36333333,6.183333333,97.824,36.26,12.51,51.11,63.63,2.2,0.3,3.8,51.64,0,0,,,,17.31,5.95,0,0,0,108.2,0,18.6,106
1518,87.9,101.7,43.4,9.422,52.584,37.994,20.57554,-11.08,0.3,5.04,4.73,54.78,18.43,18.43,0.1,35.33333333,1654.5,73.4,3043.066667,2112332.333,7.395,5.578333333,3.7,98.049,31.06,12.72,56.22,68.94,2,5.3,5.6,44.34,434.2,0,,,,21.275,9.12,0,0,43.4,43.4,3.68,3.68,114.3
1519,72.7,99.7,466.5,12.199,51.92,35.881,18.04419,-8.23,-1.58,3.48,5.06,57.19,16.76,17.24,0.13,36.36666667,1628,71.6,2840.516667,2446928.667,5.206666667,5.206666667,0,98.419,28.41,16.24,54.91,71.16,1.6,3.6,5.7,43.9,358.8,0,,,,17.94,11.665,0,0,0,107.6,0,7.8,100
1520,18,104.2,817.3,13.077,60.4,26.522,24.22243,-8.59,-2.04,5.48,7.52,49.11,11.44,11.17,0.73,23.7,1407.4,60.8,3126.483333,3015393.667,1.47,1.47,0,98.165,18.76,16.25,61.68,77.93,1.8,4.8,14,27.12,0,0,,,,10.015,8.17,0,0,0,163.5,0,2.9,154.1
1543,120.2,96.5,266.1,11.707,56.041,32.189,21.46747,-5.93,-0.82,3.66,4.48,60.68,17.27,13.82,0.56,38.76666667,2379.5,153,2722.083333,6707477,1.766666667,1.173333333,0.59,96.769,15.39,19.29,63.21,82.5,3.2,17.1,12.2,22.98,0,49.3,65.2,14.75,104.34,9.635,5.965,14.78,0,9.9,49.3,1.2,6.02,15.3
1544,47.2,105.1,219.6,8.626,49.581,41.793,18.3669,-11.3,-1.38,2.94,4.31,56.31,21.35,18.29,0.91,14.73333333,2571.7,139.1,2732.9,3403614.667,1.261666667,0.946666667,0.946666667,96.035,25.63,22.58,51.44,74.02,4,14.2,28.2,20.64,199.7,0,,,,9.385,3.195,0,0,20,20,0.9,0.9,47.8
1545,39.8,102.8,727.7,11.659,58.368,29.973,23.10399,-6.24,-0.88,3.25,4.14,51.47,13.98,13.11,0.94,41.83333333,3029.3,183.8,3564.083333,5625102.333,1.083333333,0.43,0.323333333,97.308,22.21,18.85,58.93,77.78,2.7,4.4,10.9,26.13,1103.75,81.8,,,,11.365,6.62,8.18,0,8.2,24.5,0.3,1,27.3
1546,32,97.1,71.1,12.509,51.623,35.868,18.36228,-7.25,-0.9,2.63,3.53,56.26,18.03,13.78,0.51,32.8,2768,129.7,2920.65,3108127.667,1.891666667,0.76,0.76,97.959,35.09,14.87,48.63,63.49,2,14,10.5,24.11,0,236.9,,,,8.645,3.08,0,0,0,47.4,0,1.66,66.1
1547,35.2,97.5,452.3,11.78,53.294,34.867,18.12486,-5.1,-1,2.79,3.8,53.77,15.62,13.45,0.37,50.46666667,2480.7,106.8,2827.016667,3490345.333,0.69,0.69,0.46,98.091,41.15,11.2,46.99,58.19,1.9,12.1,9.6,27.81,590,196.7,,,,11.605,4.525,0,0,19.7,19.7,0.7,0.7,56.4
1549,55.2,96.7,352.9,12.078,52.039,35.882,18.75558,-6.16,-0.35,2.78,3.14,58.42,18.41,12.22,0.24,45.86666667,5047.8,383.9,2874.033333,2777724.333,2.286666667,1.146666667,1.146666667,98.277,39.2,13.58,47,60.57,1.7,24.4,21.1,29.07,196.1,196.1,,,,6.96,3.235,0,0,0,39.2,0,2.32,54.6
1550,39.5,100.4,129.4,9.282,48.383,42.206,19.02892,-9.8,-0.84,3.72,4.56,54.97,20.71,16.47,0.67,15.3,3563.4,188,2811.833333,2813790.333,1.24,1.24,1.24,98.217,32.28,8.94,58.78,67.72,1.8,13.1,16.4,22.45,1293.7,323.4,,,,9.06,2.1,0,0,32.3,32.3,1.24,1.24,76.6
1552,42.2,103.5,2666.9,11.209,51.38,37.411,16.34372,-9,-1.62,2.14,3.77,56.08,19.7,14.24,0.52,31.4,2064.7,86.8,3536.433333,3320772,2.36,0.79,0.79,97.982,30.21,23.46,45.25,68.7,2,6.1,13.3,24.58,0,186.5,,,,11.75,3.64,0,0,0,37.3,0,1.6,49.9
1555,104.4,99,220.4,11.56,53.231,35.136,21.18082,-6.25,-0.73,4.01,4.74,59.38,18.79,15.41,1.7,15.06666667,3534.2,208.9,3077.95,9388790,4.486666667,3.486666667,0.5,97.012,8.04,18.81,72.34,91.15,3,9.6,7.1,18.37,191.6,143.7,61.1,15.21,98.29,9.365,4.86,14.37,0,14.4,43.1,1.4,5.1,27.3
1559,55.6,101.6,1419.1,10.454,53.743,35.803,19.36343,-8.07,-0.8,2.49,3.29,55.35,17.74,15.19,0.64,32.86666667,3871.1,202.6,3198.45,5251056,3.41,1.603333333,0.6,97.211,33.42,20.88,45.42,66.3,2.8,11.6,16.9,25.57,0,216.7,,,,9.535,3.25,0,0,10.8,32.5,0.6,1.8,60.5
1560,28.5,100.7,404.3,8.784,50.055,41.161,19.87102,-10.14,-0.66,3.86,4.52,55.34,20.67,18.58,0.98,12.46666667,5542.5,180.5,2772.25,2749490.667,2.093333333,1.05,0.875,98.759,21.45,15.95,62.53,78.48,1.2,5.8,8.1,18.84,735,367.5,,,,16.725,2.025,0,0,36.8,73.5,1,2.1,89.3
1561,48,103.7,1688.4,11.87,56.741,31.389,19.88372,-9.11,-1.66,4.12,5.78,55.64,16.02,13.34,0.46,21.56666667,2256.4,98.5,3638.233333,2834687.333,2.566666667,2.13,1.283333333,98.444,27.01,25.05,47.32,72.37,1.6,9.5,17.7,25.51,511.6,255.8,,,,11,4.22,0,0,25.6,0,1.26,0,0
1562,33.8,97.4,985.7,10.663,56.452,32.885,27.68305,-1.67,1.79,8.15,6.36,47.87,12.37,14.81,0.39,10.7,1490.3,38.5,2899.9,1427043.333,6.046666667,3.023333333,0,98.569,19.96,17.97,61.89,79.85,1.4,8.5,6.4,18.53,896.1,0,,,,12.095,2.24,0,0,0,179.2,0,6.04,545
